baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SC_03678_gene SC_chr	1.25716212334735	2.24159813253665	2.77951126681804	0.806472043951385	0.419970721117192	NA
SC_03680_gene SC_chr	0.477409357767688	0.305386883735129	4.36591760395391	0.0699479265157366	0.944235106674055	NA
SC_03681_gene SC_chr	4.35870701272889	0.14776515446972	1.53551174074766	0.0962318623482301	0.923336425742985	NA
SC_03683_gene SC_chr	19.0218886404077	-1.18097277620462	0.837281652395995	-1.41048448013295	0.158396675919039	0.515371537457167
SC_03684_gene SC_chr	52.6594316664996	-1.46369244477963	0.624078829713914	-2.34536468005268	0.0190084772295119	0.160214308077315
SC_03685_gene SC_chr	8.36496323510804	-0.535171935355107	1.09521035524335	-0.488647621703862	0.625091192032051	NA
SC_03686_gene SC_chr	67.2096114186809	0.463261729552445	0.560320033186189	0.826780593437229	0.408361431522284	0.767303326745694
SC_03687_gene SC_chr	6.72176599537439	-0.438242323931794	1.22213838984695	-0.358586496891464	0.719904449808745	NA
SC_03688_gene SC_chr	12.3660098920834	-1.69101076514777	0.965373235935818	-1.75166526499829	0.0798313829538391	NA
SC_03689_gene SC_chr	126.730453341898	0.695367637494968	0.516775931761967	1.34558828063855	0.178435333241325	0.538174722036796
SC_03690_gene SC_chr	4.33853150828042	-1.69132719790939	1.59009994683071	-1.06366093608169	0.28748232686144	NA
SC_03691_gene SC_chr	24.0658495187539	0.0632995511911526	0.743610739456758	0.0851245790739868	0.932162349949325	0.972546251993925
SC_03693_gene SC_chr	1.67415504957359	-0.122065469045722	2.22985325669328	-0.0547414807137296	0.956344422058095	NA
SC_03694_gene SC_chr	0.447425327192551	0.229750468778134	4.47198701425674	0.0513754776222935	0.959026324984419	NA
SC_03695_gene SC_chr	4.75699873664848	-0.356648719364007	1.38713043960638	-0.257112603963339	0.797091847993022	NA
SC_03696_gene SC_chr	5.98598942014971	-1.47835718983209	1.3015776762986	-1.13581941112897	0.256032151448283	NA
SC_03699_gene SC_chr	29.1351844414593	0.740075084205653	0.730760472430233	1.01274646361816	0.311181278276157	0.684588755398343
SC_03700_gene SC_chr	56.4488575800162	0.859647566437184	0.608508932421216	1.4127114995941	0.157740568964615	0.515130640345699
SC_03701_gene SC_chr	7.46961205784593	-1.62928119992626	1.24934193727776	-1.30411150967714	0.19219556514882	NA
SC_03702_gene SC_chr	13.4368232372065	-1.1572144427921	0.92622572129684	-1.24938707291765	0.211523534255517	NA
SC_03704_gene SC_chr	0.469413422370041	-2.26590906134613	4.28909674121972	-0.528295162841619	0.597294488420541	NA
SC_03707_gene SC_chr	0.666915837894416	-2.78188054983375	3.71097966221406	-0.749635083737972	0.45347451471927	NA
SC_03708_gene SC_chr	40.2161770816039	0.131678619312343	0.677053427195838	0.194487781943175	0.845793961674443	0.953373609603926
SC_03709_gene SC_chr	0.39500483104875	-2.0450108052717	4.90988225288314	-0.416509134016573	0.677037484983578	NA
SC_03710_gene SC_chr	12.3964422930497	-1.38545834114327	0.947649175769483	-1.46199498355316	0.143742584540277	NA
SC_03711_gene SC_chr	43.1587637504613	0.950768023055453	0.612551176605314	1.55214463601963	0.120627619763759	0.454278482940112
SC_03712_gene SC_chr	0.719336334038216	-0.841009443167153	3.43906123430653	-0.24454622522496	0.806807805886866	NA
SC_03714_gene SC_chr	2.59898973453383	0.0549575761700113	1.84321135198464	0.0298162096879649	0.976213631052733	NA
SC_03715_gene SC_chr	22.842035357335	-0.277472342606687	0.737875401361718	-0.376042272305898	0.706885469727048	0.901123656294035
SC_03716_gene SC_chr	15.9874440501133	0.00830671280819647	0.846222422480933	0.00981622867406782	0.992167908477083	0.997622432456501
SC_03717_gene SC_chr	30.7667523665164	-1.01977987623027	0.700973108037062	-1.4548059897561	0.145722979504133	0.496989469079778
SC_03718_gene SC_chr	29.1357649114829	1.80964527886216	0.755328225724443	2.39583960618777	0.0165823448401892	0.149748726362933
SC_03719_gene SC_chr	1.39424810733028	-0.724969238797132	2.43531131238265	-0.29769058071177	0.76593933318114	NA
SC_03720_gene SC_chr	15.6061150675896	-1.09570153551442	0.865276010062023	-1.26630291695696	0.205404653036393	0.575097040709877
SC_03721_gene SC_chr	55.9896072133562	0.291521791896377	0.576469761780923	0.505701792572365	0.613066009693493	0.866714726164123
SC_03722_gene SC_chr	8.75996806615679	-0.649134955049696	1.0722543273214	-0.605392711887022	0.544918092428406	NA
SC_03723_gene SC_chr	23.0824880314637	-0.652986977260613	0.737139123708899	-0.885839533214738	0.3757040033595	0.736703387307694
SC_03724_gene SC_chr	102.024786475371	-0.0982269558580807	0.506235128256276	-0.194034254786749	0.846149060139405	0.953373609603926
SC_03727_gene SC_chr	1.73257177009959	-2.48777041639774	2.52855368413628	-0.983870910871139	0.325178987972531	NA
SC_03729_gene SC_chr	2.28909876171538	-0.307094288858708	1.9683583495017	-0.15601543740064	0.876020852940614	NA
SC_03730_gene SC_chr	0.666915837894416	-2.78188054983375	3.71097966221406	-0.749635083737972	0.45347451471927	NA
SC_03732_gene SC_chr	2.62097782971132	-0.51652317239443	1.84431961730491	-0.280061637661926	0.779430216106607	NA
SC_03733_gene SC_chr	2.48988807011059	-1.05148294080987	1.90113217930275	-0.553082501183851	0.580206918453762	NA
SC_03734_gene SC_chr	0.946822780137728	-1.30441740601308	3.0940244082739	-0.421592474359565	0.673322500264597	NA
SC_03735_gene SC_chr	0.946822780137728	-1.30441740601308	3.0940244082739	-0.421592474359565	0.673322500264597	NA
SC_03736_gene SC_chr	1.85295626279131	-0.264092808096785	2.3153168922822	-0.114063353045582	0.909187572607756	NA
SC_03739_gene SC_chr	10.0658154223859	-0.333544860143017	1.00621562981794	-0.331484475353825	0.740278565640193	NA
SC_03740_gene SC_chr	28.0529590770994	0.624070485495644	0.699256698224873	0.892476950281497	0.372137341997955	0.735137383187925
SC_03741_gene SC_chr	52.8960611275404	0.156705708714254	0.578112722323073	0.271064279790544	0.786341593994108	0.925182933623127
SC_03742_gene SC_chr	83.0416621935709	1.07384490203713	0.551614540334261	1.94673059449524	0.0515670416765187	0.287024099897604
SC_03744_gene SC_chr	3.02668792766908	-1.5437655866519	1.84452853351749	-0.836943185534769	0.402624504197949	NA
SC_03746_gene SC_chr	0.823728955934644	-0.958161019273902	3.52272441070355	-0.271994316774425	0.785626389228592	NA
SC_03747_gene SC_chr	0.741324429215706	-2.91697392394968	3.5737978375975	-0.816211228643707	0.414379335792544	NA
SC_03748_gene SC_chr	10.5394895168916	-0.444695182885203	1.00912728213373	-0.440673035759103	0.659449720076972	NA
SC_03749_gene SC_chr	3.52182470847862	-1.80480130163672	1.67565972602989	-1.07706909320594	0.281449399442835	NA
SC_03750_gene SC_chr	1.61373861803214	-2.31293030604576	2.56734124246587	-0.900904900286746	0.367638885562318	NA
SC_03752_gene SC_chr	1.96850252198792	0.151390330495246	2.06765025505983	0.0732185388340086	0.941632214126291	NA
SC_03753_gene SC_chr	16.4018597039646	-0.67903011495304	0.834676344587954	-0.813525049985991	0.415917090106403	0.773291228454132
SC_03754_gene SC_chr	4.63571750317441	-2.91079429212044	1.69042794230887	-1.72192745947202	0.0850826599858752	NA
SC_03755_gene SC_chr	28.351927487569	-1.10426383729278	0.718678704493849	-1.53651949109928	0.124411021159317	0.462448353540513
SC_03756_gene SC_chr	1.64417101899845	-0.161703392529761	2.24193030705985	-0.0721268596176056	0.942500951004574	NA
SC_03757_gene SC_chr	4.36754175959075	-2.14241944247792	1.5706230735426	-1.36405702842861	0.172549617796	NA
SC_03758_gene SC_chr	11.8704606928683	2.96132913966892	1.06574808157237	2.77863895874894	0.00545871597908606	NA
SC_03759_gene SC_chr	14.8324715168603	1.39711808673501	0.88078000796613	1.58622820011684	0.112687552924133	0.450701443712632
SC_03760_gene SC_chr	0.872414188816437	-1.15535300715746	3.42358618229577	-0.337468650017366	0.735763641137152	NA
SC_03761_gene SC_chr	0.8424301582413	-1.21796912489597	3.46599400872732	-0.351405432851051	0.725284207148747	NA
SC_03763_gene SC_chr	6.93055123916725	-0.460913311336876	1.18000207224193	-0.390603815179044	0.696090105147493	NA
SC_03764_gene SC_chr	2.24840946423123	0.492803953551764	1.93434538309965	0.254765233684421	0.798904428889059	NA
SC_03765_gene SC_chr	0.447425327192551	0.229750468778134	4.47198701425674	0.0513754776222935	0.959026324984419	NA
SC_03766_gene SC_chr	1.94606605641926	-0.500274313277619	2.08147675283786	-0.240345856659486	0.810062148161822	NA
SC_03772_gene SC_chr	0.872414188816437	-1.15535300715746	3.42358618229577	-0.337468650017366	0.735763641137152	NA
SC_03773_gene SC_chr	8.51204486550406	-0.0178230520554446	1.07256513473177	-0.0166172211628918	0.986741985953899	NA
SC_03774_gene SC_chr	47.5173578132181	0.695733040131563	0.610714481200792	1.13921163088127	0.2546148955878	0.627671817813936
SC_03775_gene SC_chr	17.2357934039312	-1.21306693628741	0.878172540842326	-1.38135375438164	0.167170217723508	0.523587471138403
SC_03777_gene SC_chr	1.26315834772955	-1.93412817418051	2.82099413072212	-0.685619354225813	0.492953173568521	NA
SC_03778_gene SC_chr	0.447425327192551	0.229750468778134	4.47198701425674	0.0513754776222935	0.959026324984419	NA
SC_03780_gene SC_chr	16.786794758782	0.453491062434231	0.824262231212765	0.55017814144777	0.582197194533179	0.847441640068855
SC_03782_gene SC_chr	9.20668377285343	0.454767863278604	1.04184278985489	0.436503345521011	0.66247157244851	NA
SC_03783_gene SC_chr	0.872414188816437	-1.15535300715746	3.42358618229577	-0.337468650017366	0.735763641137152	NA
SC_03784_gene SC_chr	7.33007799245637	-3.03570717278489	1.37079872111057	-2.21455354898893	0.0267907233384207	NA
SC_03789_gene SC_chr	0.469413422370041	-2.26590906134613	4.28909674121972	-0.528295162841619	0.597294488420541	NA
SC_03791_gene SC_chr	0.469413422370041	-2.26590906134613	4.28909674121972	-0.528295162841619	0.597294488420541	NA
SC_03792_gene SC_chr	1.52107719479537	0.105637922433941	2.33000210282059	0.0453381232171683	0.96383780073394	NA
SC_03794_gene SC_chr	0.809736796154801	3.24356062356653	3.45957835315616	0.937559520976724	0.348470822034802	NA
SC_03797_gene SC_chr	0.529829853911488	2.63506482553037	4.093917094229	0.643653685426336	0.519800029194803	NA
SC_03799_gene SC_chr	0.809736796154801	3.24356062356653	3.45957835315616	0.937559520976724	0.348470822034802	NA
SC_03801_gene SC_chr	8.46980422739564	-0.211343059949537	1.10097130580657	-0.191960552318579	0.847773105410287	NA
SC_03802_gene SC_chr	1.46066076325392	-2.19963794109147	2.65911520503054	-0.827206710311074	0.408119908921139	NA
SC_03803_gene SC_chr	0.469413422370041	-2.26590906134613	4.28909674121972	-0.528295162841619	0.597294488420541	NA
SC_03811_gene SC_chr	1.66615911417594	-1.10431484384688	2.26372056239542	-0.487831785509036	0.625668995167947	NA
SC_03812_gene SC_chr	0.469413422370041	-2.26590906134613	4.28909674121972	-0.528295162841619	0.597294488420541	NA
SC_03813_gene SC_chr	2.43746757396679	-1.77349123743495	2.07565260563035	-0.854425847863091	0.392869079252203	NA
SC_03814_gene SC_chr	0.946822780137728	-1.30441740601308	3.0940244082739	-0.421592474359565	0.673322500264597	NA
SC_03826_gene SC_chr	0.924834684960238	0.366346531853874	3.05365167193363	0.119969980604204	0.90450692817895	NA
SC_03840_gene SC_chr	0.39500483104875	-2.0450108052717	4.90988225288314	-0.416509134016573	0.677037484983578	NA
SC_03851_gene SC_chr	0.977255181104039	1.80708510837795	3.05137141756464	0.592220631672632	0.55370285548074	NA
SC_03856_gene SC_chr	3.83745065557452	0.790418414519984	1.54460395635421	0.511728855327834	0.608840788250766	NA
SC_03866_gene SC_chr	0.644927742716926	-0.639203916615205	3.84234443051747	-0.166357787068329	0.867875392033519	NA
SC_03883_gene SC_p1	0.815733020536997	-3.0454593627073	3.76464718166483	-0.808962756865973	0.418536568966818	NA
SC_03884_gene SC_p1	1.13632926026446	-3.54687413757043	3.01582599827434	-1.17608712823616	0.23956006098478	NA
SC_03896_gene SC_p1	1.25942308446754	-3.70839022766978	2.94267648685882	-1.26020996335494	0.20759362959215	NA
SC_03903_gene SC_p1	0.815733020536997	-3.0454593627073	3.76464718166483	-0.808962756865973	0.418536568966818	NA
SC_03955_gene SC_p1	1.30913424909998	0.833128802809408	2.68684723324827	0.31007672952146	0.756502607877471	NA
SC_03966_gene SC_p1	2.080891079282	0.882033348713874	2.04254636854405	0.431830269460466	0.665864777917812	NA
SC_03970_gene SC_p1	1.59175052285465	-1.02548765561811	2.32630272866768	-0.440822960391499	0.659341169960986	NA
SC_03976_gene SC_p1	1.45466453887173	1.34847003959514	2.52573577345088	0.533891966756581	0.593416280276668	NA
SC_03980_gene SC_p1	3.71559186074098	-2.60533472004062	1.7739091123947	-1.46869684688836	0.141915033088943	NA
SC_03996_gene SC_p1	2.64341429527998	-0.033111946963842	1.79388647433426	-0.0184582176395139	0.985273309375056	NA
SC_03998_gene SC_p1	326.2546304596	-0.0611376833436108	0.46503631932223	-0.131468620413813	0.895404608370729	0.960795623705565
SC_03999_gene SC_p1	3.78076948729508	0.439956892419211	1.74238319885442	0.252502946945582	0.800652336558258	NA
SC_04001_gene SC_p1	0.477409357767688	0.305386883735129	4.36591760395391	0.0699479265157366	0.944235106674055	NA
SC_04002_gene SC_p1	1.16676166123077	-0.402419923926702	2.76259221571719	-0.145667508087954	0.88418387250814	NA
SC_04003_gene SC_p1	52.0325367872319	1.27789257905452	0.631949083633571	2.02214484069969	0.0431613907419842	0.263433315907973
SC_04004_gene SC_p1	13.5471379536668	0.58575048473603	0.894446791884297	0.654874599641698	0.512548495236719	0.814762630828271
SC_04005_gene SC_p1	2.75851218408542	-0.75203396790075	1.80834294283528	-0.415869108722069	0.67750578522846	NA
SC_04007_gene SC_p1	11.5979361726775	-2.18948674155344	1.04947380362156	-2.08627098075044	0.0369540837646817	NA
SC_04008_gene SC_p1	3.65291446807935	-1.30669242813141	1.61258547393135	-0.810308941296493	0.41776263772151	NA
SC_04011_gene SC_p2	2.74025935216994	0.367905367672906	1.82063966690202	0.202074784132837	0.839858260552189	NA
SC_04013_gene SC_p2	4.10407505853391	-0.696618871012366	1.49048187283043	-0.467378291350489	0.64022925134983	NA
SC_04015_gene SC_p2	0.894850654385101	0.307458505858216	3.31690276057533	0.0926944586717054	0.926146299397769	NA
SC_04017_gene SC_p2	2.27265852052891	-4.54684933799602	2.38879909195942	-1.90340382885296	0.0569878718080069	NA
SC_04018_gene SC_p2	0.559813884486625	2.70606943357398	4.36953908101829	0.619303176696466	0.535716652125594	NA
SC_04035_gene SC_p2	0.39500483104875	-2.0450108052717	4.90988225288314	-0.416509134016573	0.677037484983578	NA
SC_04054_gene SC_p2	12.0777936118518	-1.06631987879233	1.02386899097845	-1.04146124962073	0.297661528674692	NA
SC_04062_gene SC_p2	1.43867266807643	-0.877694493989302	2.53060995509804	-0.346831202580684	0.728718134201404	NA
SC_04116_gene SC_p2	26.7343905424456	2.49126393562626	0.766224699848587	3.25134903132013	0.00114858757122235	0.0242023809650424
SC_04117_gene SC_p2	0.793744925359507	-1.02407408013303	3.56871508758567	-0.286958766670793	0.774143892432962	NA
SC_04119_gene SC_p2	0.674911773292062	-0.571551237394367	3.77939493875158	-0.151228238026684	0.87979567573259	NA
SC_04121_gene SC_p2	6.21618519776058	-2.32657339817031	1.3803313601753	-1.68551803233307	0.0918886687371308	NA
SC_04131_gene SC_p2	11.798964753845	-0.397067542807465	0.964169819866788	-0.411823243816453	0.680468983262146	NA
SC_04132_gene SC_p2	6.1254464470568	0.250482496790987	1.30152756358164	0.192452702347456	0.847387613367855	NA
SC_04133_gene SC_p2	9.83922571706877	0.265994798581538	1.0729463558579	0.247910622119458	0.804203561152182	NA
SC_04134_gene SC_p2	0.39500483104875	-2.0450108052717	4.90988225288314	-0.416509134016573	0.677037484983578	NA
SC_04135_gene SC_p2	11.2432053120433	-0.128416866336355	1.05090370695935	-0.122196606107625	0.902743314247229	NA
SC_04136_gene SC_p2	65.8078376831806	-0.501994200034693	0.558293212759881	-0.899158701129684	0.368568134621501	0.731351567578539
SC_04137_gene SC_p2	9.81497666077109	1.08845062673923	1.07134416312608	1.01596729062604	0.309644962980762	NA
SC_04138_gene SC_p2	88.435570117885	0.0354445022902709	0.53104229894621	0.0667451582681948	0.946784583342932	0.974257195348655
SC_04139_gene SC_p2	2.31908279229052	-0.277517763708423	1.93692681142789	-0.143277361886399	0.88607113395489	NA
SC_04140_gene SC_p2	10.9666623011532	-0.711477737455339	0.989719466652615	-0.718868084773221	0.472222202534189	NA
SC_04141_gene SC_p2	2.53057736759473	-1.92569558460766	1.96318981710318	-0.980901371752813	0.326641380966548	NA
SC_04142_gene SC_p2	13.6024740107728	0.0720487908815808	0.923653920427873	0.078004097950675	0.937824793234186	0.972546251993925
SC_04143_gene SC_p2	46.6968966004939	0.368343151468421	0.615672584804693	0.598277656922582	0.549654682412193	0.830339608256131
SC_04144_gene SC_p2	32.6137263795787	1.78090954447843	0.678419306060484	2.62508676944941	0.00866268883701998	0.0924476567551974
SC_04145_gene SC_p2	9.18921759991632	-0.740091790193527	1.05920148676024	-0.698726162533281	0.484723180532999	NA
SC_04146_gene SC_p2	56.6470278872185	-0.388821323881335	0.62119404046871	-0.625925714915033	0.531363666904585	0.824907106289681
SC_04147_gene SC_p2	1.49064479382906	-2.15346384581024	2.64199964225719	-0.815088621272649	0.415021584419603	NA
SC_04148_gene SC_p2	1.54306528997286	-0.909623939788539	2.36991333142459	-0.383821605510675	0.701110673451362	NA
SC_04149_gene SC_p2	5.78622604350514	-0.251134000208517	1.26626439017884	-0.198326670288065	0.842789486238709	NA
SC_04150_gene SC_p2	6.82834253990855	-0.740841272261807	1.28517047327432	-0.576453698297561	0.564308557548985	NA
SC_04151_gene SC_p2	66.496494300305	0.290974376509532	0.595609700199133	0.488531963821693	0.625173090902248	0.869324412321516
SC_04152_gene SC_p2	21.3452842573197	-0.884152989451503	0.790690409004993	-1.11820376139901	0.263479978199351	0.631671326177759
SC_04153_gene SC_p2	3.51201618235195	0.489717400012266	1.67175029336352	0.292936930806195	0.769570359732807	NA
SC_04155_gene SC_p2	1.58748985071901	-1.06681248282178	2.6820452595235	-0.397760805502333	0.690806511165825	NA
SC_04156_gene SC_p2	1.69659151514225	0.623048395858425	2.22211280965274	0.280385583104483	0.779181696654179	NA
SC_04157_gene SC_p2	3.17324414919147	0.454346716952486	1.6541231534511	0.274675265867934	0.783565735477452	NA
SC_04158_gene SC_p2	8.67511545803123	-2.17354575578346	1.16585340496675	-1.86433881526079	0.0622741392100349	NA
SC_04159_gene SC_p2	1.03993257376568	-1.62917462082687	3.21434885407033	-0.506844370287887	0.612264020981292	NA
SC_04160_gene SC_p2	37.7266029017594	-0.850119629831237	0.729499147951184	-1.16534698117033	0.24387856910304	0.615431277359876
SC_04161_gene SC_p2	1.93807012102161	-1.40563549549511	2.14597061777385	-0.655011528980424	0.512460331259748	NA
SC_04162_gene SC_p2	20.6271389574901	-0.0516669668670628	0.813943268982556	-0.0634773562678975	0.949386389953969	0.974257195348655
SC_04163_gene SC_p2	20.837346350939	0.129528546524629	0.793688391604356	0.163198237362148	0.870362353984267	0.955670822923172
SC_04165_gene SC_p2	1.11434116508697	-1.74030673616466	2.92038042109065	-0.59591782070458	0.551230127551814	NA
SC_04167_gene SC_p2	35.3375204499199	-3.46954965043148	0.803029942414746	-4.32057320303448	1.55624417774022e-05	0.00114773008108341
SC_04168_gene SC_p2	2.72381911098347	-2.10384806223025	2.0244801612183	-1.03920408929282	0.298709829052017	NA
SC_04169_gene SC_p2	12.2345296914096	-0.580994675073226	0.96648754910177	-0.601140361935535	0.547746502299481	NA
SC_04170_gene SC_p2	21.1125251414911	1.01141944121187	0.881256373485953	1.14770170366092	0.251091727645104	0.625018910198408
SC_04171_gene SC_p2	0.559813884486625	2.70606943357398	4.36953908101829	0.619303176696466	0.535716652125594	NA
SC_04172_gene SC_p2	10.4495374251662	-0.466669102561686	1.03322317440395	-0.451663410309102	0.651511481383939	NA
SC_04173_gene SC_p2	0.469413422370041	-2.26590906134613	4.28909674121972	-0.528295162841619	0.597294488420541	NA
SC_04174_gene SC_p2	11.9022022530225	-0.783199509792331	0.989637919043767	-0.79140006129625	0.4287105742256	NA
SC_04175_gene SC_p2	18.2615247202982	-0.135410916099453	0.803959403168477	-0.168430042071511	0.866244975539499	0.955670822923172
SC_04176_gene SC_p2	30.8034202646371	-0.437123449590747	0.678737605767182	-0.644024208879163	0.519559735694941	0.818857251361101
SC_04177_gene SC_p2	37.6707935882657	-0.524892231931486	0.647561478251562	-0.810567412608782	0.417614137219727	0.774818682263015
SC_04178_gene SC_p2	12.0692722675805	-1.08081981608777	0.980653452489148	-1.10214246770291	0.270399739211308	NA
SC_04179_gene SC_p2	6.61511241235777	0.495898873311488	1.25564085455751	0.394936873479037	0.692889476280006	NA
SC_04181_gene SC_p2	4.36425486671992	-1.68713588743182	1.52440308306188	-1.10675182055068	0.268401243882308	NA
SC_04182_gene SC_p2	19.2362547815131	-0.286522134575914	0.793666526547323	-0.361010733087569	0.718091423547551	0.903856865460077
SC_04183_gene SC_p2	134.316060590661	0.913570658998084	0.566931218069052	1.61143121049088	0.107085769211929	0.444410100565982
SC_04184_gene SC_p2	35.8415609728985	-0.71928245464013	0.662347140476886	-1.08595993050148	0.277496720289828	0.649694702265867
SC_04185_gene SC_p2	6.61040336983096	0.0858565477878685	1.19509064744694	0.0718410339594598	0.942728416790993	NA
SC_04187_gene SC_p2	0.727332269435863	1.24792551515358	3.41417180107562	0.365513391786676	0.714728212133805	NA
SC_04188_gene SC_p2	25.4214051309513	-0.591805990422459	0.784673113876978	-0.754207044890853	0.450724908043385	0.788627779399007
SC_04191_gene SC_p2	6.07831255479928	0.888977563907793	1.25812176922359	0.706591035664532	0.479820661336887	NA
SC_04192_gene SC_p2	17.148322436934	0.722901121952786	0.934311313749349	0.773726178110609	0.439092735882889	0.780440220706119
SC_04193_gene SC_p2	2.19225370482543	-0.815515398356054	2.17946524594106	-0.374181418985613	0.708269347075033	NA
SC_04194_gene SC_p2	23.2576640632234	0.114533825569459	0.737017125542793	0.155401851056185	0.876504524962417	0.957392585116898
SC_04195_gene SC_p2	31.6448575344493	0.129741834633622	0.731284371861032	0.177416391797686	0.859181332761748	0.955670822923172
SC_04196_gene SC_p2	69.8518463070705	1.74761903197813	0.600110017423671	2.91216440525493	0.00358933662890093	0.0528546900851629
SC_04198_gene SC_p2	40.2557471678588	0.279460862503333	0.657991210883587	0.424718230093162	0.671042092717326	0.887244701595543
SC_04199_gene SC_p2	17.7810897197644	-0.791758275361355	0.831059821663904	-0.952709124809016	0.340737468791859	0.695628983271724
SC_04200_gene SC_p2	4.07364265756759	-1.50677382905976	1.53685361561812	-0.980427682732643	0.326875050582557	NA
SC_04201_gene SC_p2	103.872670480555	-0.230947585608697	0.538790752493729	-0.428640589207932	0.668184802350689	0.887244701595543
SC_04202_gene SC_p2	43.684263896434	-1.59235407040915	0.663777953938904	-2.39892581692418	0.0164432455609829	0.149748726362933
SC_04203_gene SC_p2	1.26315834772955	-1.93412817418051	2.82099413072212	-0.685619354225813	0.492953173568521	NA
SC_04204_gene SC_p2	4.72701470607334	-0.371906576754945	1.41132131491828	-0.26351658748701	0.792152440258093	NA
SC_04205_gene SC_p2	13.8759143404142	0.024516827896311	0.929291398811383	0.026382282164313	0.97895242601629	0.989010156420567
SC_04207_gene SC_p2	7.03384089083057	-0.570651129687978	1.22118305892947	-0.467293683379647	0.640289775088619	NA
SC_04208_gene SC_p2	101.207270844116	-1.48349895141143	0.541133531456691	-2.74146558136577	0.00611657686347497	0.0741530208791144
SC_04209_gene SC_p2	1.49109316422023	0.0580177019507865	2.50766142082464	0.023136178380775	0.981541647228327	NA
SC_04210_gene SC_p2	7.390942794389	-1.62691975858687	1.2300745280787	-1.32261885068706	0.185962162162026	NA
SC_04211_gene SC_p2	9.65300612981287	0.375083616932851	1.0455767015625	0.358733717356488	0.719794302203113	NA
SC_04212_gene SC_p2	7.1976240125178	-0.874104084939331	1.25670316141804	-0.695553342885687	0.486708593994962	NA
SC_04213_gene SC_p2	4.82385976296329	-0.14220303527493	1.44828274090649	-0.0981873437129578	0.921783532154936	NA
SC_04214_gene SC_p2	17.7989463337745	-0.925960220497382	0.821621321286826	-1.12699146980161	0.259746087570627	0.631671326177759
SC_04215_gene SC_p2	4.23471644774346	-1.09022268607383	1.52977969114688	-0.712666465886003	0.476052172029322	NA
SC_04216_gene SC_p2	24.8236883189744	-0.92516292520528	0.769187934938023	-1.20277877899869	0.229061938883077	0.605991531470091
SC_04217_gene SC_p2	0.938826844740081	-3.26605651980257	3.24151254093005	-1.00757176736558	0.31366008824344	NA
SC_04218_gene SC_p2	4.27488033635398	-1.15748093874955	1.51026142357795	-0.76641098069457	0.443431801170271	NA
SC_04219_gene SC_p2	9.77270297934115	-1.67387818042126	1.11116694632708	-1.50641466248992	0.131960759012264	NA
SC_04220_gene SC_p2	127.823496126172	-1.27215239139601	0.496012834994892	-2.56475700151813	0.0103248085061165	0.10624948288271
SC_04221_gene SC_p2	1.93807012102161	-1.40563549549511	2.14597061777385	-0.655011528980424	0.512460331259748	NA
SC_04223_gene SC_p2	11.8089604002581	0.266921906465961	0.956167607393474	0.279158072708187	0.780123518167918	NA
SC_04224_gene SC_p2	3.60578057582183	-0.231198419092835	1.76778763939855	-0.130784045515498	0.895946144415978	NA
SC_04225_gene SC_p2	4.10891329202902	-0.139889911568938	1.67404525571568	-0.0835639963085307	0.933403093560453	NA
SC_04226_gene SC_p2	25.945469875928	-0.837508217587375	0.732070960288005	-1.14402600706616	0.252612851591981	0.625018910198408
SC_04227_gene SC_p2	27.7310177261984	0.363048807056303	0.728794855970612	0.498149519143894	0.618378659973355	0.8687460981683
SC_04228_gene SC_p2	49.8241700233221	-0.992114638089688	0.637509686594462	-1.55623460937434	0.11965231434049	0.454278482940112
SC_04229_gene SC_p2	2.55256546277222	-3.08412420760548	2.23862241103397	-1.37768843571123	0.168299503309759	NA
SC_04230_gene SC_p2	20.5595874198437	-0.608530366828784	0.827006463912148	-0.73582298734418	0.461838429827035	0.791268950710174
SC_04231_gene SC_p2	2.4619037505509	1.57917303944686	2.02519241521642	0.779764444890094	0.435529538015538	NA
SC_04232_gene SC_p2	138.112648729464	0.863099206213956	0.515860479464455	1.67312527431834	0.0943026369572629	0.407111383937452
SC_04233_gene SC_p2	3.54155184253592	-0.278836120751765	1.59011920364712	-0.175355482854508	0.86080031806419	NA
SC_04234_gene SC_p2	2.01673938447854	-1.42938968643727	2.26800362202367	-0.630241359650857	0.528536682835932	NA
SC_04235_gene SC_p2	49.3813465250205	-1.69223683988363	0.643453033067553	-2.62993062883888	0.00854022931860166	0.0924476567551974
SC_04236_gene SC_p2	11.9609352848032	0.175498757867857	0.936726239611607	0.187353306063705	0.851383630645138	NA
SC_04237_gene SC_p2	15.943228586986	-1.01763604327234	0.873632020011942	-1.16483372857422	0.244086303224087	0.615431277359876
SC_04238_gene SC_p2	2.65096186028646	-0.483284409818391	1.96929564621542	-0.24540977925136	0.806139157748765	NA
SC_04240_gene SC_p2	21.5996329840775	1.43272758779568	0.784330895516691	1.82668768498766	0.0677467409297756	0.346449835325456
SC_04241_gene SC_p2	2.70383072682143	1.06448253148759	1.81067739013609	0.587891878081927	0.556604868360562	NA
SC_04242_gene SC_p2	2.9757417336671	0.693625852817337	1.70597275766266	0.406586711131113	0.684311559040595	NA
SC_04243_gene SC_p2	2.02847058313819	0.213160022779638	2.05107355271802	0.103926074468253	0.917228014712478	NA
SC_04244_gene SC_p2	3.57153587311105	-0.259016261879406	1.59918978119942	-0.161967181709439	0.87133169778809	NA
